"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","320 - WHLBN COF S.PREM ETH BN 340G",458653,84163182602,841631826023,"ETHICAL BEAN WHL BOLD ORG",4.84,56.68,76.52,89.55,EDM,0,EDM458653,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/458653/458653.jpg,11.80,6.20,9.00,6,340,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","320 - WHLBN COF S.PREM ETH BN 340G",465757,84163103480,841631034800,"ETHICAL BEAN WHL DARK ORG",5.57,56.70,76.55,89.59,EDM,12,EDM465757,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/465757/465757.jpg,11.80,6.20,9.00,6,340,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","320 - WHLBN COF S.PREM ETH BN 340G",458620,84163182601,841631826016,"ETHICAL BEAN WHL LUSH ORG",4.84,56.68,76.52,89.55,EDM,2,EDM458620,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/458620/458620.jpg,11.80,6.20,9.00,6,340,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",887117,62907050008,629070500083,"KICK H. 3 SISTER FT COFF",6.61,73.74,99.55,116.51,EDM,74,EDM887117,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/887117/887117.jpg,9.20,9.20,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",887257,62907050004,629070500045,"KICK H. CLIFFHANG FT COFF",6.61,73.74,99.55,116.51,EDM,61,EDM887257,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/887257/887257.jpg,9.20,9.20,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","305 - WHLBN COF S.PREM KIK HOR 454 DF",887174,62907010014,629070100146,"KICK H. DECAF FAIRTRD COF",6.61,78.68,106.22,124.31,EDM,42,EDM887174,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/887174/887174.jpg,9.20,9.20,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",887141,62907050012,629070500120,"KICK H. GRIZ CLAW FT COFF",6.61,73.74,99.55,116.51,EDM,39,EDM887141,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/887141/887141.jpg,9.00,10.20,7.80,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","305 - WHLBN COF S.PREM KIK HOR 454 DF",645259,62907050026,629070500267,"KICK H. HALF ASS FT COFF",6.61,78.68,106.22,124.31,EDM,35,EDM645259,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/645259/645259.jpg,10.20,9.30,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",268367,62907050015,629070500151,"KICK H. HRSEPOW FT COFFE",6.61,73.74,99.55,116.51,EDM,70,EDM268367,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/268367/268367.jpg,9.20,9.20,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",789792,62907010013,629070100139,"KICK H. KICK ASS FT COFF",6.61,73.74,99.55,116.51,EDM,78,EDM789792,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/789792/789792.jpg,9.20,9.20,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",157511,62907050019,629070500199,"KICK H. PACIFIC PIPELINE  FT COFFEE",6.61,73.74,99.55,116.51,EDM,48,EDM157511,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/157511/157511.jpg,9.20,9.20,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","300 - WHLBN COF S.PREM KIK HOR 454",455097,62907050027,629070500274,"KICK H. SMART ASS BEAN",6.61,73.74,99.55,116.51,EDM,56,EDM455097,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/455097/455097.jpg,9.20,9.20,8.00,6,454,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","260 - WHL BEAN COFF PREM LAVAZ 1KG",6280911,4195300200,041953002000,"LAVAZZA CREMA E GUSTO",13.23,86.85,117.25,137.22,CAL,20,CAL6280911,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,8.00,8.00,9.50,6,1,KG
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","210 - WHL BEAN COFF PREM MELITA 907",605253,5543760776,055437607766,"MELIT WHL BEAN COLUMB",17.63,85.62,115.59,135.28,EDM,104,EDM605253,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/605253/605253.jpg,17.20,12.20,11.70,6,907,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","210 - WHL BEAN COFF PREM MELITA 907",605261,5543760787,055437607872,"MELIT WHL BEAN DRK RSTD",17.63,85.62,115.59,135.28,EDM,58,EDM605261,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/605261/605261.jpg,17.20,12.20,11.70,6,907,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","210 - WHL BEAN COFF PREM MELITA 907",6280820,5543760775,055437607759,"MELIT WHL BEAN HAZELNUT",17.63,85.62,115.59,135.28,EDM,29,EDM6280820,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,17.20,12.20,11.70,6,907,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","210 - WHL BEAN COFF PREM MELITA 907",605246,5543760772,055437607728,"MELIT WHL BEAN ITAL ESPR",17.63,85.62,115.59,135.28,EDM,38,EDM605246,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/605246/605246.jpg,17.20,12.20,11.70,6,907,GR
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","995 - WHOLE BEAN COFFEE FOODSERVICE",483123,,000000000000,"MP COFFEE WHOLE BEAN EURO DARK",17.58,142.91,192.93,225.8,EDM,0,EDM483123,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,15.40,11.40,11.20,8,2,LB
"1 - GROCERY","HOT BEVERAGES","21 - WHOLE BEAN COFFEE","120 - WHL BEAN COFF MNSTRM TIM HORT 907",6280887,6320912800,063209128005,"TIM HORT WHL BEAN BAG",13.30,90.00,121.5,142.2,EDM,10,EDM6280887,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,17.20,12.20,11.70,6,907,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","840 - SING SRV COFF KEUR MX HS 30CT",329904,6618800546,066188005466,"MAX HSE POD DK RST 30CT",5.09,51.36,69.34,81.15,EDM,73,EDM329904,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/329904/329904.jpg,11.70,7.70,11.80,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","275 - SING SRV COFF KEUR 1850 10CT",6237887,2550060553,025500605531,"1850 MNGHT GOLD KCUP 10CT",1.38,43.22,58.35,68.29,EDM,6,EDM6237887,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6237887/6237887.jpg,11.90,7.90,6.30,6,10,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","280 - SING SRV COFF KEUR 1850 24CT",6237556,2550060554,025500605548,"1850 MNIGHT GLD KCUP 24CT",2.22,64.38,86.91,101.72,EDM,39,EDM6237556,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6237556/6237556.jpg,11.90,7.90,6.30,4,24,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","275 - SING SRV COFF KEUR 1850 10CT",6237879,2550060551,025500605517,"1850 PIONER BLD KCUP 10CT",1.38,43.22,58.35,68.29,EDM,14,EDM6237879,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6237879/6237879.jpg,11.90,7.90,6.30,6,10,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","280 - SING SRV COFF KEUR 1850 24CT",6237549,2550060552,025500605524,"1850 PIONER BLD KCUP 24CT",2.22,64.38,86.91,101.72,EDM,40,EDM6237549,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6237549/6237549.jpg,11.90,7.90,6.30,4,24,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","150 - SING SRV KCUP KEUR 12PK",549857,61124738552,611247385524,"BARISTA PRM KCUP ITA 12CT",2.73,45.54,61.48,71.95,EDM,22,EDM549857,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/549857/549857.jpg,7.90,12.00,6.30,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","166 - SING SRV KCUP KEUR 40PK DNT SHOP",2484079,66344709740,663447097400,"DONUT SHOP KCUP 40CT",7.01,78.21,105.58,123.57,EDM,8,EDM2484079,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2484079/2484079.jpg,15.90,13.00,7.70,4,40,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","155 - SING SERVE COFF ETHICAL BEAN 10PK",811497,84163101134,841631011344,"ETHICAL BEAN CLASS 12CT",3.46,45.40,61.29,71.73,EDM,3,EDM811497,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/811497/811497.jpg,3.70,5.60,3.70,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","155 - SING SERVE COFF ETHICAL BEAN 10PK",812917,84163101135,841631011351,"ETHICAL BEAN SUP DK 12CT",3.46,45.40,61.29,71.73,EDM,1,EDM812917,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/812917/812917.jpg,3.70,5.60,3.70,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","410 - SING SRV COFF KEUR FOLG 30PK",451161,2550049109,025500491097,"FOLGERS CARM DRIZ KCUP    30CT",2.86,59.17,79.88,93.49,EDM,44,EDM451161,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/451161/451161.jpg,11.90,7.90,6.30,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","400 - SING SRV COFF KEUR FOLG 12PK",541169,2550020182,025500201825,"FOLGERS CLASSI RST 12CT",3.08,37.11,50.1,58.63,EDM,27,EDM541169,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/541169/541169.jpg,11.90,7.90,6.30,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","410 - SING SRV COFF KEUR FOLG 30PK",919613,2550020414,025500204147,"FOLGERS COLUM KCUP 30CT",2.86,59.17,79.88,93.49,EDM,154,EDM919613,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/919613/919613.jpg,11.90,7.90,6.30,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","400 - SING SRV COFF KEUR FOLG 12PK",919605,2550021211,025500212111,"FOLGERS HZLNT CRM 12CT",2.86,37.10,50.09,58.62,EDM,33,EDM919605,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/919605/919605.jpg,11.90,7.90,6.30,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","410 - SING SRV COFF KEUR FOLG 30PK",833368,2550020230,025500202303,"FOLGERS INTENS DK 30CT",2.86,59.17,79.88,93.49,EDM,68,EDM833368,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/833368/833368.jpg,11.90,7.90,6.30,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","410 - SING SRV COFF KEUR FOLG 30PK",2458339,2550020387,025500203874,"FOLGERS KCUP BLK SLK 30CT",0.56,59.10,79.79,93.38,EDM,61,EDM2458339,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2458339/2458339.jpg,11.90,7.90,6.30,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","420 - SING SRV COFF KEUR FOLG 48-50CT",6288583,2550020499,025500204994,"FOLGERS KCUP COLUM 48CT",7.10,96.21,129.88,152.01,EDM,6,EDM6288583,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,6.10,11.50,5.60,4,48,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","410 - SING SRV COFF KEUR FOLG 30PK",282822,2550020638,025500206387,"FOLGERS MORNING CAFE KCUP 30CT",2.86,59.17,79.88,93.49,EDM,138,EDM282822,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/282822/282822.jpg,11.90,7.90,6.30,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","400 - SING SRV COFF KEUR FOLG 12PK",460733,2550020125,025500201252,"FOLGERS VAN BISC 12CT",3.08,37.11,50.1,58.63,EDM,68,EDM460733,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/460733/460733.jpg,11.90,7.90,6.30,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","410 - SING SRV COFF KEUR FOLG 30PK",112839,2550020607,025500206073,"FOLGERS VAN BISCOTTI KCUP 30CT",2.86,59.17,79.88,93.49,EDM,101,EDM112839,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/112839/112839.jpg,11.90,7.90,6.30,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","890 - SING SRV COFFEE KCUP ILLY 10PK",2462653,73341117771,733411177718,"ILLY KCUP DK RST 10CT",3.20,45.41,61.3,71.75,CAL,27,CAL2462653,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2462653/2462653.jpg,3.80,5.60,3.80,6,10,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","890 - SING SRV COFFEE KCUP ILLY 10PK",2462661,73341117770,733411177701,"ILLY KCUP MED RST 10CT",3.20,45.41,61.3,71.75,CAL,28,CAL2462661,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2462661/2462661.jpg,3.80,5.60,3.80,6,10,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","161 - SING SRV KCUP KEUR 30PK KRISP/TIMOT",112896,66344755730,663447557300,"KEURIG DONUT HOUSE 30CT",2.99,64.36,86.89,101.69,EDM,66,EDM112896,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/112896/112896.jpg,15.10,9.00,8.70,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","161 - SING SRV KCUP KEUR 30PK KRISP/TIMOT",829515,66344722730,663447227302,"KEURIG KRISPY KREME DOUGH NUTS 30CT",2.99,64.36,86.89,101.69,EDM,53,EDM829515,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/829515/829515.jpg,15.10,9.00,8.70,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","710 - SING SRV COFF LAVAZZA 30CT",6243166,66344754730,663447547301,"LAVAZZA KCUP CLASS 30CT",2.09,77.31,104.37,122.15,CAL,5,CAL6243166,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6243166/6243166.jpg,8.00,8.00,9.50,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","710 - SING SRV COFF LAVAZZA 30CT",6243216,66344757730,663447577308,"LAVAZZA KCUP GRAN SEL 30  CT",2.09,77.31,104.37,122.15,CAL,0,CAL6243216,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6243216/6243216.jpg,8.00,8.00,9.50,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","845 - SING SRV COFF KEUG MX HS 60CT",6225593,6618800552,066188005527,"MAX HSE POD BLEND 60CT",2.16,23.36,31.54,36.91,EDM,133,EDM6225593,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6225593/6225593.jpg,5.60,7.40,5.60,1,60,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","840 - SING SRV COFF KEUR MX HS 30CT",329896,6618800553,066188005534,"MAX HSE POD BLND 30CT",5.09,51.36,69.34,81.15,EDM,80,EDM329896,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/329896/329896.jpg,11.70,7.70,11.80,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","830 - SING SRV COFF KEUR MX HS 10-12CT",329862,6618800276,066188002762,"MAX HSE POD DECAF 12CT",4.65,39.52,53.35,62.44,EDM,39,EDM329862,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/329862/329862.jpg,19.10,7.10,7.60,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","840 - SING SRV COFF KEUR MX HS 30CT",6224414,6618800547,066188005473,"MAX HSE POD DECAF 30CT",5.09,51.36,69.34,81.15,EDM,46,EDM6224414,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6224414/6224414.jpg,12.70,8.40,5.80,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","830 - SING SRV COFF KEUR MX HS 10-12CT",328856,6618800268,066188002687,"MAX HSE POD HSE BLND 12CT",4.65,39.52,53.35,62.44,EDM,18,EDM328856,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/328856/328856.jpg,19.10,7.10,7.60,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","830 - SING SRV COFF KEUR MX HS 10-12CT",329128,6618800392,066188003929,"MAX HSE POD ORIG 12CT",3.62,39.49,53.31,62.39,EDM,37,EDM329128,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/329128/329128.jpg,19.10,7.10,7.60,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","840 - SING SRV COFF KEUR MX HS 30CT",2462570,6618800549,066188005497,"MAX HSE POD ORIG 30CT",5.03,51.36,69.34,81.15,EDM,86,EDM2462570,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2462570/2462570.jpg,11.70,7.70,11.80,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","820 - SING SRV COFF KEUR MCCAFE 12PK",542340,66344760825,663447608255,"MCCAFE POD PREM DEAF 12CT",3.77,46.46,62.72,73.41,EDM,30,EDM542340,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/542340/542340.jpg,19.10,7.10,7.60,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","820 - SING SRV COFF KEUR MCCAFE 12PK",542290,66344760824,663447608248,"MCCAFE POD PREM RST 12CT",3.82,46.46,62.72,73.41,EDM,28,EDM542290,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/542290/542290.jpg,19.10,7.10,7.60,6,12,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","825 - SING SRV COFF KEUR MCCAFE 30PK",468306,66344760826,663447608262,"MCCAFE PODS 30CT",5.18,68.46,92.42,108.17,EDM,104,EDM468306,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/468306/468306.jpg,19.10,7.10,7.60,4,30,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","827 - SING SRV COFF KEUR MCCAFE 48CT",6225890,,000000000000,"MCCAFE PODS 48CT",1.93,27.01,36.46,42.68,EDM,0,EDM6225890,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6225890/6225890.jpg,6.10,11.50,5.60,1,48,EA
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","827 - SING SRV COFF KEUR MCCAFE 48CT",6274740,66344760827,663447608279,"MCCAFE PRM RST KCUP 48CT",7.70,108.05,145.87,170.72,EDM,43,EDM6274740,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,6.10,11.50,5.60,4,48,EA
