"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","61 - POURABLE DRESSINGS","250 - POURABLE DRESSING HELLMANN 475ML",6267678,6840000173,068400001737,"HLMN DRES SPY  HAT CHILE  GF",7.50,23.40,31.59,36.97,EDM,0,EDM6267678,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",,19.60,7.80,6.40,6,475,ML
"1 - GROCERY","SUGAR & SPICES","31 - SPICES","995 - SPICES FOODSERVICE",878066,5931801053,059318010539,"PC PEPPER BLACK ENVELOPE",3.20,24.56,33.16,38.8,EDM,46,EDM878066,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",,15.20,10.70,6.20,3,2000,PK
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","220 - MEX SALSA SPECIALTY QUE PASA",815548,6882620004,068826200042,"QUE PASA CHIPOTLE SALSA",19.99,41.09,55.47,64.92,CAL,42,CAL815548,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/815548/815548.jpg,13.90,10.40,4.30,12,420,ML
"1 - GROCERY","ETHNIC FOODS","15 - FILIPINO","521 - FILIPINO CONDIMENTS BUENAS",6317366,5369300110,053693001106,"BUENAS MACAPUNO STRING",18.00,68.52,92.5,108.26,CAL,0,CAL6317366,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",,5.50,2.50,3.00,24,340,GR
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","678 - ASIAN SAUCES THAI FISH SAUCE",198119,73762800100,737628001002,"THAI FISH SAUCE",5.90,47.39,63.98,74.88,CAL,18,CAL198119,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/198119/198119.jpg,13.80,6.40,7.10,12,200,ML
"1 - GROCERY","ETHNIC FOODS","36 - SOUTH ASIAN","170 - SOUTH ASIAN COOKIES - KREAMS",453613,890171950634,890171950634,"++PARLE KREAM BISCUIT ELA",5.55,15.00,20.25,23.7,CAL,0,CAL453613,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/453613/453613.jpg,15.50,11.00,3.20,36,70,GR
"1 - GROCERY","HOT BEVERAGES","11 - RST & GRD COFFEE","460 - R&G COFF SUP PREM LAVAZZA 340G",2433886,4195307505,041953075059,"LAVAZZA GRD GRAN AROMA",8.00,52.77,71.24,83.38,CAL,51,CAL2433886,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2433886/2433886.jpg,8.00,8.00,9.50,6,340,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","710 - SING SRV COFF LAVAZZA 30CT",6243216,66344757730,663447577308,"LAVAZZA KCUP GRAN SEL 30  CT",2.09,77.31,104.37,122.15,CAL,19,CAL6243216,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6243216/6243216.jpg,8.00,8.00,9.50,4,30,EA
"1 - GROCERY",CONFECTIONERY,"21 - GUM","215 - GUM-MULTI PK EXCEL",2468197,6490042224,064900422249,"EXCEL WNTRFRESH MULTIPACK",4.32,55.76,75.28,88.1,EDM,17,EDM2468197,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/2468197/2468197.jpg,20.90,11.70,8.80,18,4,EA
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","307 - CANDY BAG-DARE JUBES/GUMMIES",176131,5565334980,055653349808,"REAL JUBES SOUR",11.22,38.15,51.5,60.28,EDM,16,EDM176131,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/176131/176131.jpg,11.90,10.80,9.40,12,385,GR
"1 - GROCERY",LAUNDRY,"11 - LAUNDRY DETERGENT","243 - LAUND DET LIQ GAIN 4.43L",6302152,3700086169,037000861690,"GAIN LIQ BLISS BRZ 4.43L",44.99,60.65,81.88,95.83,EDM,17,EDM6302152,"Sanitation and janitorial>LAUNDRY",,19.20,11.80,11.90,4,96,EA
"1 - GROCERY",CLEANING,"11 - ROOM DEODORANTS","285 - RM DEOD-AIRWICK OIL TWIN RFL",6237408,6233800645,062338006451,"AWICK SO ARUBA MELON TWN  RFL",2.64,48.78,65.85,77.07,EDM,18,EDM6237408,"Sanitation and janitorial>CLEANING::Restaurant & Commercial>CLEANING",https://test.tgp.crs/item_images/6237408/6237408.jpg,10.40,5.30,6.10,6,40,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","61 - POURABLE DRESSINGS","995 - POUR DRESSING FOODSERVICE",833897,6335006181,063350061817,"HLMN MAYONNAISE REAL",42.88,92.32,124.63,145.87,EDM,19,EDM833897,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",,12.30,12.30,15.20,1,20,LT
"1 - GROCERY","SUGAR & SPICES","31 - SPICES","500 - SPICES TIN CLUBHOUSE",2416071,6620000076,066200000769,"++C.HSE CREAM   OF TARTAR TIN",2.07,56.67,76.5,89.54,EDM,2,EDM2416071,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/2416071/2416071.jpg,9.10,4.80,2.20,12,62,GR
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","520 - MEXICAN HOT SAUCES CHOLULA",594796,14973377000,149733770009,"CHOLULA HOT SAUCE",4.00,54.76,73.93,86.52,CAL,45,CAL594796,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/594796/594796.jpg,6.80,5.70,4.70,12,150,ML
"1 - GROCERY","ETHNIC FOODS","15 - FILIPINO","300 - FILIPINO SAUCE FISH SAUCE",6317424,1622105627,016221056276,"PARADISE DRIED MIX MANGO",3.50,31.01,41.86,49,CAL,0,CAL6317424,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",,7.20,11.00,5.20,20,80,GR
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","997 - ASIAN FOODSERVICE PORTION",832980,6876102001,068761020019,"WINGS SAUCE PLUM 11G",13.20,12.64,17.06,19.97,EDM,66,EDM832980,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/832980/832980.jpg,13.00,9.50,4.20,1,500,PK
"1 - GROCERY","HOT BEVERAGES","11 - RST & GRD COFFEE","415 - R&G COFF SUP PREM ILLY 250 G",6245062,73341100008,733411000085,"ILLY COFFEE ESPRESSO",5.20,68.14,91.99,107.66,CAL,14,CAL6245062,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6245062/6245062.jpg,3.80,5.60,3.80,6,250,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","157 - SING SRV KCUP KEUR 24PK VH",6306757,6215133717,062151337176,"VH KCUP COLOMBIAN MED",3.61,57.79,78.02,91.31,EDM,0,EDM6306757,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,11.80,8.20,8.00,4,24,EA
"1 - GROCERY",CONFECTIONERY,"11 - CHOCOLATE","590 - CHOC PCS BAGS - BARKTHINS/BROOKSIDE",2437424,6843738977,068437389778,"BROOKSIDE ACAI BLUEBERRY",7.60,47.60,64.26,75.21,EDM,31,EDM2437424,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/2437424/2437424.jpg,11.30,9.10,8.30,12,235,GR
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","355 - CANDY BAG-REGAL CANDY",2430833,7920024453,079200244538,"SWEETARTS THEATRE BOX",3.20,19.27,26.01,30.45,EDM,15,EDM2430833,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/2430833/2430833.jpg,12.90,6.40,3.70,10,142,GR
"1 - GROCERY",LAUNDRY,"11 - LAUNDRY DETERGENT","376 - LNDRY DET MONO GAIN 96'S",6272157,3700080044,037000800446,"GAIN FLINGS ORIG 96 CT",22.55,92.68,125.12,146.43,EDM,16,EDM6272157,"Sanitation and janitorial>LAUNDRY",,19.20,9.20,11.50,4,96,EA
"1 - GROCERY",CONDIMENTS,"60 - MEAT AND SEAFOOD SAUCES","996 - M&S SAUCE-FOODSERVICE PORTION",166132,681008982900,681008982900,"KRAFT SAUCE APPLE 18ML",9.87,30.32,40.93,47.91,EDM,6,EDM166132,"Bulk Foods & Wholesale Grocery>CONDIMENTS",,10.90,8.00,6.40,1,200,PK
"1 - GROCERY",CLEANING,"11 - ROOM DEODORANTS","701 - RM DEOD-FEBREZE SPRAY TWIN PACK",6291777,3700078014,037000780144,"FEBREZ AIR TWIN LAVENDER  PACK",9.52,32.98,44.52,52.11,EDM,39,EDM6291777,"Sanitation and janitorial>CLEANING::Restaurant & Commercial>CLEANING",,10.40,7.90,10.50,6,500,GR
"1 - GROCERY","JUICES, DRINKS & POWDERS","22 - JUICE MULTI SERVE","847 -  JCE MSERV DRINK ARIZONA 960ML",6273593,61300875476,613008754761,"ARIZONA GSNG HNY ZERO CAL",28.59,19.08,25.76,30.15,EDM,59,EDM6273593,"Bulk Foods & Wholesale Grocery>JUICES, DRINKS & POWDERS",https://test.tgp.crs/item_images/6273593/6273593.jpg,12.70,9.10,9.80,12,960,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","61 - POURABLE DRESSINGS","996 - DRESS FOODSERVICE PORTION",626846,681008977800,681008977800,"KRAFT DRESSING RANCH 40ML",9.76,30.47,41.13,48.14,EDM,12,EDM626846,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",,12.50,9.60,5.60,1,100,PK
"1 - GROCERY","SUGAR & SPICES","31 - SPICES","400 - SPICES FAMILY SIZE CLUBHOUSE",480004,6620001166,066200011666,"C.HSE CURRY    POWDER",1.94,39.24,52.97,62,EDM,47,EDM480004,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/480004/480004.jpg,6.70,4.50,5.30,6,110,GR
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","520 - MEXICAN HOT SAUCES CHOLULA",912733,14973377001,149733770016,"CHOLULA CHIPTLE HOT SCE",4.10,54.77,73.94,86.54,CAL,38,CAL912733,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/912733/912733.jpg,7.50,6.00,8.20,12,150,ML
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","125 - ASIAN RICE NOODLES BLUE DRAGON",681692,67277401748,672774017487,"BLUE DRAGON RICE NOODLES",6.00,27.55,37.19,43.53,CAL,39,CAL681692,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/681692/681692.jpg,15.10,7.00,7.30,12,250,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","157 - SING SRV KCUP KEUR 24PK VH",6306765,6215159717,062151597174,"VH KCUP HSE BLND MED",3.61,57.79,78.02,91.31,EDM,0,EDM6306765,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,11.80,8.20,8.00,4,24,EA
"1 - GROCERY","HOT BEVERAGES","71 - TEA SPECIALTY","995 - SPECIALTY TEA FOODSERVICE",2489912,4100000588,041000005886,"PURELEAF TEA CHAI",1.72,9.49,12.81,14.99,EDM,15,EDM2489912,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/2489912/2489912.jpg,28.50,19.00,18.20,1,25,PK
"1 - GROCERY",CONFECTIONERY,"21 - GUM","205 - GUM-MULTI PK MDLZ SLAB",107623,5770021675,057700216750,"TRIDENT SLAB   PEPPERMINT  MLTIPK",5.20,54.22,73.2,85.67,EDM,13,EDM107623,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/107623/107623.jpg,11.40,7.90,4.70,20,3,EA
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","325 - CANDY BAG-J RANCH/TW GUMMIES",2493476,6625904377,066259043779,"JLY RNCHR SOUR MISFITS",5.82,20.07,27.09,31.71,EDM,17,EDM2493476,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/2493476/2493476.jpg,5.30,10.90,6.60,10,182,GR
"1 - GROCERY",LAUNDRY,"11 - LAUNDRY DETERGENT","385 - LNDRY DET MONO TIDE 73CT/96CT",6248728,3700052232,037000522324,"TIDE LQ PODS COLD WATER   73CT",22.66,92.73,125.19,146.51,EDM,24,EDM6248728,"Sanitation and janitorial>LAUNDRY",https://test.tgp.crs/item_images/6248728/6248728.jpg,19.20,9.20,11.50,4,73,EA
"1 - GROCERY",CLEANING,"11 - ROOM DEODORANTS","702 - RM DEOD-FEBREZE ONE SPRAY",6313985,3700062904,037000629047,"FBRZ LIGHT AIR BAMBOO     250G SPRY",4.74,20.54,27.73,32.45,EDM,10,EDM6313985,"Sanitation and janitorial>CLEANING::Restaurant & Commercial>CLEANING",,7.60,5.30,10.10,6,250,GR
"1 - GROCERY","JUICES, DRINKS & POWDERS","22 - JUICE MULTI SERVE","740 - JMS COCKTAILS 1.89L OSPRAY",558791,3120002576,031200025760,"O/SPRAY CRAN/PNAPPLE DIET",38.18,30.21,40.78,47.73,EDM,82,EDM558791,"Bulk Foods & Wholesale Grocery>JUICES, DRINKS & POWDERS",https://test.tgp.crs/item_images/558791/558791.jpg,15.60,9.90,10.90,8,1.89,LT
"1 - GROCERY","PASTA & SAUCES","12 - DRY PASTA","290 - MARTELLI GNOCCHI 1KG",429191,87613100302,876131003025,"MARTELLI POTATO GNOCCHI   1KG",11.02,16.40,22.14,25.91,EDM,71,EDM429191,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/429191/429191.jpg,15.60,11.20,3.10,6,1,KG
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","61 - POURABLE DRESSINGS","995 - POUR DRESSING FOODSERVICE",609347,6810044407,068100444070,"KRAFT DRESSING RASPBERRY",19.02,37.50,50.63,59.25,EDM,0,EDM609347,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/609347/609347.jpg,5.80,11.30,11.20,2,3.78,LT
"1 - GROCERY","SUGAR & SPICES","31 - SPICES","600 - SPICES CLUBHOUSE SIGNATURE BLENDS",435487,6620000256,066200002565,"C.HSE SIG BLND PARM&HERBS",2.46,25.78,34.8,40.73,EDM,106,EDM435487,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/435487/435487.jpg,6.70,4.60,5.70,6,135,GR
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","998 - MEXICAN FOODSERVICE SALSA",211037,4156534070,041565340705,"PACE SALSA CHUNKY MILD",37.39,69.56,93.91,109.9,EDM,13,EDM211037,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/211037/211037.jpg,13.70,10.80,12.00,4,3.7,LT
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","170 - ASIAN INST NDLES THAI KIT 45GR",722090,73762804650,737628046508,"THAI KITCHEN ON RICE NDLE",1.76,13.15,17.75,20.78,CAL,6,CAL722090,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/722090/722090.jpg,14.70,4.10,4.30,12,45,GR
"1 - GROCERY","ETHNIC FOODS","36 - SOUTH ASIAN","875 - SOUTH ASIAN SPICE MIX SHAN",6241566,78882100114,788821001146,"SHAN BOMBAY BIRYANI MIX",0.79,7.75,10.46,12.25,CAL,18,CAL6241566,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/6241566/6241566.jpg,6.00,3.70,5.30,6,60,GR
"1 - GROCERY","HOT BEVERAGES","11 - RST & GRD COFFEE","415 - R&G COFF SUP PREM ILLY 250 G",6245088,73341100009,733411000092,"ILLY COFFEE BEANS",5.20,68.14,91.99,107.66,CAL,17,CAL6245088,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6245088/6245088.jpg,3.80,5.60,3.80,6,250,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","157 - SING SRV KCUP KEUR 24PK VH",6306773,6215180817,062151808171,"VH KCUP HSE BLND DARK",3.61,57.79,78.02,91.31,EDM,0,EDM6306773,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,11.80,8.20,8.00,4,24,EA
"1 - GROCERY","HOT BEVERAGES","71 - TEA SPECIALTY","165 - SPEC TEA GREEN UNCLE LEE 40EA",2484335,89224100021,892241000211,"UNCLE LEES GRE TEA MAT GF",2.80,26.78,36.15,42.31,CAL,24,CAL2484335,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,5.40,10.20,10.30,6,40,EA
"1 - GROCERY",CONFECTIONERY,"11 - CHOCOLATE","105 - CHOC BAR-SINGLE SERV MARS",537779,5849682650,058496826505,"MALTESERS SNGL",1.63,16.42,22.17,25.94,EDM,17,EDM537779,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/537779/537779.jpg,9.20,12.60,4.10,15,37,GR
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","340 - CANDY BAG-MAYNARDS 170-185GR",6299150,5770001672,057700016725,"MYNRDS SPK     BERRIES",5.91,22.46,30.32,35.49,EDM,6,EDM6299150,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",,15.90,7.40,3.20,12,185,GR
"1 - GROCERY",LAUNDRY,"11 - LAUNDRY DETERGENT","272 - LAUND DET LIQ ECO MAX 3L",6248470,85390700106,853907001065,"ECO MAX LAUNDRY LAVENDER  3L",30.66,52.93,71.46,83.63,CAL,36,CAL6248470,"Sanitation and janitorial>LAUNDRY",https://test.tgp.crs/item_images/6248470/6248470.jpg,16.00,9.00,12.10,4,100,EA
"1 - GROCERY",CLEANING,"11 - ROOM DEODORANTS","150 - RM DEOD-POO POURRI 59ML",6284822,123000000501,123000000501,"POO-POURRI     CITRUS     59ML",1.60,39.17,52.88,61.89,EDM,4,EDM6284822,"Sanitation and janitorial>CLEANING::Restaurant & Commercial>CLEANING",,11.90,19.90,7.90,6,59,ML
"1 - GROCERY","JUICES, DRINKS & POWDERS","22 - JUICE MULTI SERVE","740 - JMS COCKTAILS 1.89L OSPRAY",6219091,3120005576,031200055767,"O/SPRAY PINK/DIET CKTL",38.18,30.21,40.78,47.73,EDM,30,EDM6219091,"Bulk Foods & Wholesale Grocery>JUICES, DRINKS & POWDERS",https://test.tgp.crs/item_images/6219091/6219091.jpg,15.60,9.90,10.90,8,1.89,LT
"1 - GROCERY","PASTA & SAUCES","12 - DRY PASTA","431 - DRY PASTA GLUTEN FREE GAROFALO GNOC",2421444,800013992773,800013992773,"GAROFALO GF GNOCCHI",5.29,20.18,27.24,31.88,CAL,97,CAL2421444,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/2421444/2421444.jpg,15.60,11.20,3.10,6,400,GR
"1 - GROCERY","SUGAR & SPICES","31 - SPICES","100 - SPICES REGULAR MCCORMICK",856799,6620000357,066200003579,"MCMK CARDAMOM   GROUND",2.18,50.37,68,79.58,EDM,36,EDM856799,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",https://test.tgp.crs/item_images/856799/856799.jpg,14.40,10.80,4.90,6,49,GR
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","999 - MEXICAN FOODSERVICE SAUCES",354639,6500007459,065000074598,"TRIO SAUCE NACHO CHEESE",9.48,58.07,78.39,91.75,EDM,24,EDM354639,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/354639/354639.jpg,13.10,8.50,7.40,4,908,GR
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","178 - ASIAN INST NDLES THAI KIT RICE NDLE",715870,73762802525,737628025251,"THAI STIRFRY RICE NOODLES",4.00,39.92,53.89,63.07,CAL,0,CAL715870,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/715870/715870.jpg,7.40,12.00,11.00,12,198,GR
"1 - GROCERY","ETHNIC FOODS","36 - SOUTH ASIAN","875 - SOUTH ASIAN SPICE MIX SHAN",6241574,78882110605,788821106056,"SHAN BUTTER CHICKEN MIX",0.66,7.74,10.45,12.23,CAL,14,CAL6241574,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/6241574/6241574.jpg,6.00,3.70,5.30,6,50,GR
"1 - GROCERY","HOT BEVERAGES","11 - RST & GRD COFFEE","465 - R&G COFF SUP PREM LAVAZZA 1KG",6243265,4195303689,041953036890,"LAVAZZA ROSSA BEANS",13.23,86.86,117.26,137.24,CAL,10,CAL6243265,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/6243265/6243265.jpg,8.00,8.00,9.50,6,1,KG
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","157 - SING SRV KCUP KEUR 24PK VH",6306781,6215139717,062151397170,"VH KCUP VANILLA HAZELNUT",3.72,57.79,78.02,91.31,EDM,0,EDM6306781,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,11.80,8.20,8.00,4,24,EA
"1 - GROCERY",CONFECTIONERY,"11 - CHOCOLATE","215 - CHOC BAR-KING SZ CADBURY",210773,6120022801,061200228014,"CDBRY WUNDRBAR KNG SZ BR",5.65,35.67,48.15,56.36,EDM,50,EDM210773,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/210773/210773.jpg,20.00,12.00,9.00,24,90,GR
"1 - GROCERY",CONFECTIONERY,"21 - GUM","235 - GUM-MULTI PK WRIGLEYS FIVE",710830,6490042701,064900427015,"WRGLY 5 ASCENT MTP",6.70,74.05,99.97,117,EDM,2,EDM710830,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/710830/710830.jpg,0.70,3.30,10.40,20,1,EA
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","320 - CANDY BAG-SKTTLES/STRBRST",677864,6490042769,064900427695,"STARBRST MINIS ORIGINAL",5.60,30.52,41.2,48.22,EDM,3,EDM677864,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/677864/677864.jpg,14.70,7.60,4.40,12,191,GR
"1 - GROCERY",CLEANING,"11 - ROOM DEODORANTS","920 - RM DEOD BRIGHT AIR SCENTED OIL",6237424,89348400034,893484000341,"B.AIR SO FRSHNR APPL CINN",3.70,26.62,35.94,42.06,CAL,31,CAL6237424,"Sanitation and janitorial>CLEANING::Restaurant & Commercial>CLEANING",,8.10,7.20,5.60,6,1,EA
"1 - GROCERY","PASTA & SAUCES","12 - DRY PASTA","250 - D.PASTA IMPORT SPEC GAROFALO 500GR",726166,800013991027,800013991027,"GAROFALO PAPPARDELLE",8.26,34.86,47.06,55.08,CAL,71,CAL726166,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/726166/726166.jpg,15.60,11.20,3.10,12,500,GR
"1 - GROCERY","SUGAR & SPICES","31 - SPICES","995 - SPICES FOODSERVICE",923946,5975810094,059758100944,"HORTON GARLIC POWDER",1.39,10.74,14.5,16.97,EDM,76,EDM923946,"Bulk Foods & Wholesale Grocery>SUGAR & SPICES",,8.00,9.00,8.00,1,525,GR
"1 - GROCERY","ETHNIC FOODS","11 - MEXICAN","998 - MEXICAN FOODSERVICE SALSA",320788,79426211406,794262114062,"RICOS SAUCE NACHO",45.00,90.07,121.59,142.31,EDM,3,EDM320788,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",,18.50,12.40,7.00,6,107,OZ
"1 - GROCERY","ETHNIC FOODS","21 - ASIAN","95 - ASIAN NOODLES HAIKU",796995,5578900676,055789006767,"HAIKU ASIAN STYLE NOODLE",17.83,19.72,26.62,31.16,CAL,60,CAL796995,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/796995/796995.jpg,18.10,14.10,8.10,8,300,GR
"1 - GROCERY","ETHNIC FOODS","36 - SOUTH ASIAN","875 - SOUTH ASIAN SPICE MIX SHAN",6241582,78882101314,788821013149,"SHAN CHICKEN TIKKA MIX",0.66,7.74,10.45,12.23,CAL,7,CAL6241582,"Bulk Foods & Wholesale Grocery>ETHNIC FOODS",https://test.tgp.crs/item_images/6241582/6241582.jpg,6.00,3.70,5.30,6,50,GR
"1 - GROCERY","HOT BEVERAGES","11 - RST & GRD COFFEE","335 - R&G COFF PREM MEL 930G",391185,5543760486,055437604864,"MELIT TRAD MED RST COFF",14.90,76.65,103.48,121.11,EDM,13,EDM391185,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",https://test.tgp.crs/item_images/391185/391185.jpg,18.70,12.90,6.80,6,930,GR
"1 - GROCERY","HOT BEVERAGES","31 - SINGLE SERVE COFFEE KCUP","840 - SING SRV COFF KEUR MX HS 30CT",6308308,6618800559,066188005596,"MAX HSE POD 100% COLOMB   30CT",5.09,51.37,69.35,81.16,EDM,0,EDM6308308,"Bulk Foods & Wholesale Grocery>HOT BEVERAGES::Coffee & Coffee Supplies>HOT BEVERAGES::Office & Breakroom>HOT BEVERAGES",,12.70,11.50,5.90,4,30,EA
"1 - GROCERY",CONFECTIONERY,"11 - CHOCOLATE","505 - CHOC PCS-BAGS CADBURY",148122,6120022501,061200225013,"CDBRY EVRY DAY MINI EGGS  BAG",5.13,41.16,55.57,65.03,EDM,0,EDM148122,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/148122/148122.jpg,15.20,8.70,7.40,12,188,GR
"1 - GROCERY",CONFECTIONERY,"41 - CANDY","500 - CANDY THEATRE BOX-MIKE & IKE",610840,7097047325,070970473258,"MIKE&IKE BRY   BLAST",4.60,14.12,19.06,22.31,EDM,18,EDM610840,"Bulk Foods & Wholesale Grocery>CONFECTIONERY",https://test.tgp.crs/item_images/610840/610840.jpg,9.80,6.20,3.30,12,141,GR
"1 - GROCERY",CLEANING,"11 - ROOM DEODORANTS","733 - RM DEOD-FEBREZE ONE OIL",6315741,3700064080,037000640806,"FBRZ LGHT PLUG WRMR BMBOO +REFILL",2.71,24.88,33.59,39.31,EDM,14,EDM6315741,"Sanitation and janitorial>CLEANING::Restaurant & Commercial>CLEANING",,13.20,6.60,7.20,4,26,ML
